DEPARTAMENTO;SECAO;CATEGORIA;FORNECEDOR;COD;DESCRICAO;LOJA;QTD_Venda_NOV;QTD_Venda_OUT;QTD_Venda_SET;QTD_Venda_AGO;QTD_Venda_JUL;QTD_Venda_JUN;Comprador
LIMPEZA;CUIDADOS COM A ROUPA;PASSA ROUPAS;194 - UNILEVER BRASIL LTDA;5424; PASSA ROUPAS COMFORT GAT 500ML;4 - SOBRADINHO;0;19;18;23;16;8;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;PASSA ROUPAS;194 - UNILEVER BRASIL LTDA;5426; PASSA ROUPAS COMFORT REF 500ML;38 - VICENTE PIRES R-04;0;12;18;16;9;22;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;46875; LAVA ROUPAS LIQ OMO 900ML PTA;4 - SOBRADINHO;0;0;0;0;8;42;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;5379; LAVA ROUPAS LIQ OMO 5L LAVAG PERFT;4 - SOBRADINHO;0;11;153;99;125;113;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;54800; LAVA ROUPAS LIQ SURF 5L COCO;37 - VICENTE PIRES R-12;0;19;11;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;54800; LAVA ROUPAS LIQ SURF 5L COCO;38 - VICENTE PIRES R-04;0;32;26;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;54800; LAVA ROUPAS LIQ SURF 5L COCO;4 - SOBRADINHO;0;64;38;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
MERCEARIA;SECA DOCE;NUTRICAO INFANTIL;5986 - UNILEVER BRASIL LTDA;50216; AMIDO DE MILHO CREMOGEMA 550G;4 - SOBRADINHO;0;73;106;6;75;85;ALESSANDRO MORAIS GONÇALVES
MERCEARIA;SECA DOCE;NUTRICAO INFANTIL;5986 - UNILEVER BRASIL LTDA;5156; AMIDO DE MILHO MAIZENA 500G;4 - SOBRADINHO;0;131;172;145;147;145;ALESSANDRO MORAIS GONÇALVES
MERCEARIA;SECA DOCE;NUTRICAO INFANTIL;5986 - UNILEVER BRASIL LTDA;5158; AMIDO DE MILHO MAIZENA 200G;4 - SOBRADINHO;0;348;221;251;424;355;ALESSANDRO MORAIS GONÇALVES
PAS;CONGELADO;SORVETE;5159 - UNILEVER BRASIL LTDA (ICE-GELADOS);49079; SORVETE KIBON TABLITO 800ML;38 - VICENTE PIRES R-04;0;24;36;12;11;23;ALEX DE MORAES SANTOS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;31574; CR TRAT TRESEMME DETOX CAPILAR 400GR;33 - PLANALTINA DF;0;0;0;13;3;10;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;31574; CR TRAT TRESEMME DETOX CAPILAR 400GR;37 - VICENTE PIRES R-12;0;0;0;0;12;12;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;31574; CR TRAT TRESEMME DETOX CAPILAR 400GR;38 - VICENTE PIRES R-04;0;0;3;2;8;8;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;31574; CR TRAT TRESEMME DETOX CAPILAR 400GR;4 - SOBRADINHO;0;0;0;14;21;19;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;51985; SH DOVE OLEO NUTRICAO 670ML;4 - SOBRADINHO;0;31;29;25;37;26;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;5425; CR TRAT TRESEMME HIDRAT PROFUNDA 400G;33 - PLANALTINA DF;0;3;25;15;13;5;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;5425; CR TRAT TRESEMME HIDRAT PROFUNDA 400G;38 - VICENTE PIRES R-04;0;5;9;8;6;10;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;5425; CR TRAT TRESEMME HIDRAT PROFUNDA 400G;4 - SOBRADINHO;0;9;36;15;31;23;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;5427; CR TRAT TRESEMME RECONST E FORCA 400GR;33 - PLANALTINA DF;0;0;0;12;16;14;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;5427; CR TRAT TRESEMME RECONST E FORCA 400GR;37 - VICENTE PIRES R-12;0;0;7;7;10;12;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;5427; CR TRAT TRESEMME RECONST E FORCA 400GR;38 - VICENTE PIRES R-04;0;1;1;3;5;8;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;5427; CR TRAT TRESEMME RECONST E FORCA 400GR;4 - SOBRADINHO;0;0;1;16;19;25;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;54908; CR PENTEAR SEDA BOOM 1KG DEFINICAO;37 - VICENTE PIRES R-12;0;18;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;55583; SH/COND KIT DOVE OLEO NUTRICAO UN;38 - VICENTE PIRES R-04;0;0;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;BELEZA;CUIDADOS COM O CABELO;384 - UNILEVER BRASIL LTDA;55583; SH/COND KIT DOVE OLEO NUTRICAO UN;39 - GOIANESIA;0;0;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;BANHO;384 - UNILEVER BRASIL LTDA;39416; SAB LIQ DOVE NUTRICAO PROF REFIL 200ML;4 - SOBRADINHO;0;26;47;19;22;40;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;CUIDADOS COM A PELE;384 - UNILEVER BRASIL LTDA;5713; DESOD ROLL ON DOVE MASC CLEAN COMF 50ML;39 - GOIANESIA;0;50;19;23;15;35;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;HIGIENE BUCAL;384 - UNILEVER BRASIL LTDA;49715; CR DENT CLOSE UP 130G FRESH ACTION;33 - PLANALTINA DF;0;256;325;282;206;115;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;HIGIENE BUCAL;384 - UNILEVER BRASIL LTDA;6021; GEL DENT CLOSE UP 100G RED HOT;4 - SOBRADINHO;0;1;56;27;74;57;NATHALIA VERAS RODRIGUES DE MEDEIROS
SAUDAVEIS;ORGANICO;SECA DOCE;5986 - UNILEVER BRASIL LTDA;27790; BISC MAE TERRA TRIBOS ORG INT CAC 130GR;33 - PLANALTINA DF;0;0;0;0;0;0;MAISA DA SILVA TEIXEIRA DE SOUSA
SAUDAVEIS;ORGANICO;SECA DOCE;5986 - UNILEVER BRASIL LTDA;27790; BISC MAE TERRA TRIBOS ORG INT CAC 130GR;38 - VICENTE PIRES R-04;0;32;43;17;25;19;MAISA DA SILVA TEIXEIRA DE SOUSA
SAUDAVEIS;ORGANICO;SECA DOCE;5986 - UNILEVER BRASIL LTDA;50304; GRANOLA S/AC MAE TERRA 250G;4 - SOBRADINHO;0;0;5;20;19;11;MAISA DA SILVA TEIXEIRA DE SOUSA
SAUDAVEIS;ORGANICO;SECA DOCE;5986 - UNILEVER BRASIL LTDA;50306; GRANOLA MAE TERRA BAN/CACAU 250G;4 - SOBRADINHO;0;0;0;11;16;6;MAISA DA SILVA TEIXEIRA DE SOUSA
SAUDAVEIS;VIDA NATURAL;SECA DOCE;5986 - UNILEVER BRASIL LTDA;28113; GRANOLA MAE TERRA TRAD CAST/MEL 250G;33 - PLANALTINA DF;0;0;0;0;0;0;MAISA DA SILVA TEIXEIRA DE SOUSA
SAUDAVEIS;VIDA NATURAL;SECA DOCE;5986 - UNILEVER BRASIL LTDA;45617; GRANOLA MAE TERRA BAN/CACAU 800G;33 - PLANALTINA DF;0;0;0;0;0;0;MAISA DA SILVA TEIXEIRA DE SOUSA
SAUDAVEIS;VIDA NATURAL;SECA DOCE;5986 - UNILEVER BRASIL LTDA;45617; GRANOLA MAE TERRA BAN/CACAU 800G;4 - SOBRADINHO;0;10;13;1;23;5;MAISA DA SILVA TEIXEIRA DE SOUSA
SECA SALGADA;COMPLEMENTOS;MAIONESE;5986 - UNILEVER BRASIL LTDA;12493; MAIONESE HELLMANNS LIGHT 500G;4 - SOBRADINHO;0;180;191;0;114;183;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;COMPLEMENTOS;MAIONESE;5986 - UNILEVER BRASIL LTDA;47798; MAIONESE HELLMANNS PT 500G AIOLI;4 - SOBRADINHO;0;0;37;133;193;149;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;COMPLEMENTOS;MAIONESE;5986 - UNILEVER BRASIL LTDA;5186; MAIONESE HELLMANNS TRAD SACHET 200G;4 - SOBRADINHO;0;0;0;0;0;0;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;COMPLEMENTOS;MAIONESE;5986 - UNILEVER BRASIL LTDA;5194; MAIONESE HELLMANNS 250G TRAD;4 - SOBRADINHO;0;182;928;838;727;815;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;COMPLEMENTOS;MOSTARDA;5986 - UNILEVER BRASIL LTDA;5216; MOSTARDA HELLMANNS SQUEEZE 170G;33 - PLANALTINA DF;0;37;96;116;138;21;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;COMPLEMENTOS;MOSTARDA;5986 - UNILEVER BRASIL LTDA;5216; MOSTARDA HELLMANNS SQUEEZE 170G;37 - VICENTE PIRES R-12;0;0;49;42;94;31;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;COMPLEMENTOS;MOSTARDA;5986 - UNILEVER BRASIL LTDA;5216; MOSTARDA HELLMANNS SQUEEZE 170G;38 - VICENTE PIRES R-04;0;1;111;55;120;24;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;COMPLEMENTOS;MOSTARDA;5986 - UNILEVER BRASIL LTDA;5216; MOSTARDA HELLMANNS SQUEEZE 170G;39 - GOIANESIA;0;11;40;44;82;15;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;COMPLEMENTOS;MOSTARDA;5986 - UNILEVER BRASIL LTDA;5216; MOSTARDA HELLMANNS SQUEEZE 170G;4 - SOBRADINHO;0;5;183;96;296;45;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;REALCADOR;5986 - UNILEVER BRASIL LTDA;42356; CALDO ZERO KNORR LEGUMES 48G;4 - SOBRADINHO;0;9;56;191;18;0;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;REALCADOR;5986 - UNILEVER BRASIL LTDA;5242; CALDO KNORR GALINHA 57G;4 - SOBRADINHO;0;8;118;92;77;137;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;REALCADOR;5986 - UNILEVER BRASIL LTDA;5249; CALDO KNORR GALINHA 114G;4 - SOBRADINHO;0;72;425;302;481;309;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;REALCADOR;5986 - UNILEVER BRASIL LTDA;5251; CALDO KNORR CARNE 57G;4 - SOBRADINHO;0;0;7;45;87;54;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;REALCADOR;5986 - UNILEVER BRASIL LTDA;5254; CALDO KNORR CARNE 114G;4 - SOBRADINHO;0;1;79;15;274;337;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;REALCADOR;5986 - UNILEVER BRASIL LTDA;5263; CALDO ARISCO GALINHA CAIPIRA 114G;4 - SOBRADINHO;0;1;1;176;126;153;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;REALCADOR;5986 - UNILEVER BRASIL LTDA;5266; CALDO ARISCO CARNE 57G;33 - PLANALTINA DF;0;0;18;110;128;146;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;REALCADOR;5986 - UNILEVER BRASIL LTDA;5266; CALDO ARISCO CARNE 57G;4 - SOBRADINHO;0;5;307;124;82;51;ALESSANDRO MORAIS GONÇALVES
SECA SALGADA;TEMPEROS E CONDIMENTOS;TEMPERO PRONTO;5986 - UNILEVER BRASIL LTDA;5284; TEMP COMPLETO ARISCO C/PIM 300G;4 - SOBRADINHO;0;251;297;132;250;0;ALESSANDRO MORAIS GONÇALVES
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;39708; LAVA ROUPAS PO OMO SCH 2,4KG LAVAG PERFT;7 - SIA;2101;2096;1797;1430;1348;1596;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;37975; LAVA ROUPAS PO OMO CX 800G LAVAG PERFT;40 - GURUPI;1738;1594;1768;1857;1584;1971;NATHALIA VERAS RODRIGUES DE MEDEIROS
SECA SALGADA;CONSERVA E ENLATADO;MILHO VERDE;5986 - UNILEVER BRASIL LTDA;33458; MILHO VERDE KNORR EM CONSERVA 170G;47 - APARECIDA GO;1598;3316;3438;5135;5522;7178;ALESSANDRO MORAIS GONÇALVES
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;39708; LAVA ROUPAS PO OMO SCH 2,4KG LAVAG PERFT;40 - GURUPI;1557;1318;1050;1012;765;494;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;37975; LAVA ROUPAS PO OMO CX 800G LAVAG PERFT;47 - APARECIDA GO;1544;924;935;904;882;623;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;39708; LAVA ROUPAS PO OMO SCH 2,4KG LAVAG PERFT;47 - APARECIDA GO;1434;1652;2139;1401;1170;1329;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;38157; LAVA ROUPAS LIQ OMO 900ML LAVAG PERFT;7 - SIA;1314;1381;1423;1536;1411;1075;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;39708; LAVA ROUPAS PO OMO SCH 2,4KG LAVAG PERFT;42 - J. BOTÂNICO;1262;992;1302;1191;1036;910;NATHALIA VERAS RODRIGUES DE MEDEIROS
PAS;CONGELADO;SORVETE;5159 - UNILEVER BRASIL LTDA (ICE-GELADOS);54680; SORVETE KIBON 92G MINI ESKI BON;7 - SIA;1218;640;563;6;0;0;ALEX DE MORAES SANTOS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;52906; LAVA ROUPAS PO OMO CX 3,2KG LAVAG PERFT;47 - APARECIDA GO;1206;354;388;406;595;588;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;55437; LAVA ROUPAS PO BRILHANTE CX 800G LIMP;40 - GURUPI;1200;0;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;37975; LAVA ROUPAS PO OMO CX 800G LAVAG PERFT;7 - SIA;1195;733;882;963;885;729;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;BANHO;384 - UNILEVER BRASIL LTDA;5821; SAB DOVE REGULAR 90GR;7 - SIA;1174;1179;1471;1608;1695;1594;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;HIGIENE BUCAL;384 - UNILEVER BRASIL LTDA;28403; CR DENT CLOSE UP TRIPLE 70G MENTA;40 - GURUPI;1078;926;582;870;782;773;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;37975; LAVA ROUPAS PO OMO CX 800G LAVAG PERFT;42 - J. BOTÂNICO;1026;775;1539;1173;802;632;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;55437; LAVA ROUPAS PO BRILHANTE CX 800G LIMP;42 - J. BOTÂNICO;1016;0;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;52906; LAVA ROUPAS PO OMO CX 3,2KG LAVAG PERFT;7 - SIA;1014;395;323;472;880;1070;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;52906; LAVA ROUPAS PO OMO CX 3,2KG LAVAG PERFT;42 - J. BOTÂNICO;993;665;433;669;733;1076;NATHALIA VERAS RODRIGUES DE MEDEIROS
PAS;CONGELADO;SORVETE;5159 - UNILEVER BRASIL LTDA (ICE-GELADOS);54680; SORVETE KIBON 92G MINI ESKI BON;42 - J. BOTÂNICO;985;780;528;0;0;0;ALEX DE MORAES SANTOS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;55437; LAVA ROUPAS PO BRILHANTE CX 800G LIMP;47 - APARECIDA GO;970;0;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;52906; LAVA ROUPAS PO OMO CX 3,2KG LAVAG PERFT;40 - GURUPI;952;407;591;516;383;601;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;39708; LAVA ROUPAS PO OMO SCH 2,4KG LAVAG PERFT;8 - TAGUATINGA SUL;948;844;1095;952;378;953;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;55437; LAVA ROUPAS PO BRILHANTE CX 800G LIMP;50 - ST MESTRE DARMAS;914;0;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;37975; LAVA ROUPAS PO OMO CX 800G LAVAG PERFT;50 - ST MESTRE DARMAS;911;2515;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;38157; LAVA ROUPAS LIQ OMO 900ML LAVAG PERFT;42 - J. BOTÂNICO;891;1057;1559;1257;1280;914;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;37975; LAVA ROUPAS PO OMO CX 800G LAVAG PERFT;8 - TAGUATINGA SUL;875;668;847;829;915;670;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;39708; LAVA ROUPAS PO OMO SCH 2,4KG LAVAG PERFT;50 - ST MESTRE DARMAS;870;713;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;49290; LAVA ROUPAS PO BRILHANTE SCH 1,6KG LIMP;47 - APARECIDA GO;863;826;1335;1025;1744;747;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;BANHO;384 - UNILEVER BRASIL LTDA;5821; SAB DOVE REGULAR 90GR;42 - J. BOTÂNICO;857;1054;1070;957;948;1066;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;52906; LAVA ROUPAS PO OMO CX 3,2KG LAVAG PERFT;8 - TAGUATINGA SUL;838;396;119;168;351;315;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;BANHO;384 - UNILEVER BRASIL LTDA;34914; SAB LUX LIRIO AZUL 85G;47 - APARECIDA GO;817;677;521;1060;891;509;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;BANHO;384 - UNILEVER BRASIL LTDA;34911; SAB LUX FLOR DE LOTUS 85G;47 - APARECIDA GO;804;1383;979;1326;1081;1028;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;52906; LAVA ROUPAS PO OMO CX 3,2KG LAVAG PERFT;50 - ST MESTRE DARMAS;802;490;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;BANHO;384 - UNILEVER BRASIL LTDA;34915; SAB LUX ORQUIDEA NEGRA 85G;47 - APARECIDA GO;769;991;912;1347;716;681;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;CUIDADOS COM A PELE;384 - UNILEVER BRASIL LTDA;51855; DESOD AERO DOVE FEM ORIG 200ML;7 - SIA;766;381;739;587;602;1117;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;55437; LAVA ROUPAS PO BRILHANTE CX 800G LIMP;7 - SIA;764;0;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
SECA SALGADA;CONSERVA E ENLATADO;MILHO VERDE;5986 - UNILEVER BRASIL LTDA;33458; MILHO VERDE KNORR EM CONSERVA 170G;8 - TAGUATINGA SUL;753;649;2733;1846;2354;6776;ALESSANDRO MORAIS GONÇALVES
PERFUMARIA;HIGIENE;HIGIENE BUCAL;384 - UNILEVER BRASIL LTDA;28402; CR DENT CLOSE UP TRIPLE 70G MENTA AMERIC;7 - SIA;747;590;382;573;499;564;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;HIGIENE BUCAL;384 - UNILEVER BRASIL LTDA;28403; CR DENT CLOSE UP TRIPLE 70G MENTA;7 - SIA;744;611;400;570;450;352;NATHALIA VERAS RODRIGUES DE MEDEIROS
LIMPEZA;CUIDADOS COM A ROUPA;SABAO PARA ROUPAS;194 - UNILEVER BRASIL LTDA;55437; LAVA ROUPAS PO BRILHANTE CX 800G LIMP;8 - TAGUATINGA SUL;729;0;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;BANHO;384 - UNILEVER BRASIL LTDA;34910; SAB LUX BUQUE DE JASMIM 85G;47 - APARECIDA GO;724;847;880;946;705;781;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;CUIDADOS COM A PELE;384 - UNILEVER BRASIL LTDA;51782; DESOD AERO REXONA MASC ACTIVE 200ML;47 - APARECIDA GO;715;531;653;376;590;369;NATHALIA VERAS RODRIGUES DE MEDEIROS
SECA SALGADA;COMPLEMENTOS;MAIONESE;5986 - UNILEVER BRASIL LTDA;5194; MAIONESE HELLMANNS 250G TRAD;7 - SIA;708;660;689;799;822;662;ALESSANDRO MORAIS GONÇALVES
PERFUMARIA;HIGIENE;HIGIENE BUCAL;384 - UNILEVER BRASIL LTDA;28401; CR DENT CLOSE UP TRIPLE 70G HORTELA;40 - GURUPI;700;772;328;501;463;653;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;CUIDADOS COM A PELE;384 - UNILEVER BRASIL LTDA;51782; DESOD AERO REXONA MASC ACTIVE 200ML;7 - SIA;686;487;592;612;538;555;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;HIGIENE BUCAL;384 - UNILEVER BRASIL LTDA;28402; CR DENT CLOSE UP TRIPLE 70G MENTA AMERIC;40 - GURUPI;667;532;396;357;753;544;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;BANHO;384 - UNILEVER BRASIL LTDA;34912; SAB LUX FLOR DE VERBENA 85G;47 - APARECIDA GO;654;593;591;967;704;742;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;CUIDADOS COM A PELE;384 - UNILEVER BRASIL LTDA;51855; DESOD AERO DOVE FEM ORIG 200ML;50 - ST MESTRE DARMAS;641;240;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
PERFUMARIA;HIGIENE;HIGIENE BUCAL;384 - UNILEVER BRASIL LTDA;28403; CR DENT CLOSE UP TRIPLE 70G MENTA;50 - ST MESTRE DARMAS;636;378;0;0;0;0;NATHALIA VERAS RODRIGUES DE MEDEIROS
SECA SALGADA;COMPLEMENTOS;MAIONESE;5986 - UNILEVER BRASIL LTDA;43199; MAIONESE HELLMANNS 657G TRAD;40 - GURUPI;635;806;1057;932;955;875;ALESSANDRO MORAIS GONÇALVES
PERFUMARIA;HIGIENE;CUIDADOS COM A PELE;384 - UNILEVER BRASIL LTDA;51782; DESOD AERO REXONA MASC ACTIVE 200ML;40 - GURUPI;622;579;542;408;563;336;NATHALIA VERAS RODRIGUES DE MEDEIROS
